Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chr	start	stop	gene_id.107	gene_type.107	gene_name.84	gene_id.84	gene_type.84
RNF130	2396.143763	-0.15524861	0.040748102	-3.809959258	0.00013899	0.000597701	chr5	179911651	180072118	ENSG00000113269	protein_coding	RNF130	ENSG00000113269	protein_coding
TATDN3	1040.781285	-0.220470122	0.057895917	-3.80804269	0.000140071	0.000602134	chr1	212791828	212816626	ENSG00000203705	protein_coding	TATDN3	ENSG00000203705	protein_coding
UTP11	3158.524965	-0.115402832	0.030313567	-3.80696977	0.00014068	0.000604643	chr1	38009258	38024824	ENSG00000183520	protein_coding	UTP11L	ENSG00000183520	protein_coding
ADGRL2	3908.235799	-0.107875013	0.028358451	-3.803981185	0.000142389	0.000611438	chr1	81306160	81992436	ENSG00000117114	protein_coding	ADGRL2	ENSG00000117114	protein_coding
RIPPLY3	62.79687883	-0.681451443	0.179140669	-3.804001891	0.000142377	0.000611438	chr21	37006150	37019659	ENSG00000183145	protein_coding	RIPPLY3	ENSG00000183145	protein_coding
RPS3A	48098.47501	0.080625364	0.021201824	3.802755969	0.000143095	0.000614361	chr4	151099573	151104652	ENSG00000145425	protein_coding	RPS3A	ENSG00000145425	protein_coding
DHX30	8598.916836	0.093033394	0.02447376	3.801352763	0.000143908	0.00061774	chr3	47802909	47850195	ENSG00000132153	protein_coding	DHX30	ENSG00000132153	protein_coding
ADAMTS19	153.7276878	-0.467708708	0.123041668	-3.801222107	0.000143984	0.000617955	chr5	129460265	129738683	ENSG00000145808	protein_coding	ADAMTS19	ENSG00000145808	protein_coding
MMP15	323.9081074	0.342172349	0.090035718	3.800406736	0.000144459	0.000619769	chr16	58025566	58046901	ENSG00000102996	protein_coding	MMP15	ENSG00000102996	protein_coding
PSTPIP2	719.2955336	-0.225019286	0.059283115	-3.795672443	0.000147244	0.000631151	chr18	45983536	46072272	ENSG00000152229	protein_coding	PSTPIP2	ENSG00000152229	protein_coding
KMT2B	2180.722604	0.175488108	0.046243542	3.79486734	0.000147722	0.000632975	chr19	35718019	35738878	ENSG00000272333	protein_coding	KMT2B	ENSG00000272333	protein_coding
PDE12	3966.212689	-0.119462206	0.031484869	-3.794273552	0.000148076	0.000634378	chr3	57556276	57566844	ENSG00000174840	protein_coding	PDE12	ENSG00000174840	protein_coding
EFCAB11	364.9688695	-0.361480679	0.095346813	-3.791219307	0.00014991	0.000642116	chr14	89794669	89954777	ENSG00000140025	protein_coding	EFCAB11	ENSG00000140025	protein_coding
DNAJC22	324.1533636	0.320887317	0.084652906	3.790623766	0.000150269	0.000643542	chr12	49346917	49357546	ENSG00000178401	protein_coding	DNAJC22	ENSG00000178401	protein_coding
ZNF546	379.2603478	-0.49326771	0.130179735	-3.789128238	0.000151177	0.000647196	chr19	39984134	40021041	ENSG00000187187	protein_coding	ZNF546	ENSG00000187187	protein_coding
PARL	1064.715371	-0.193111096	0.05096704	-3.788940738	0.000151291	0.000647569	chr3	183829385	183884933	ENSG00000175193	protein_coding	PARL	ENSG00000175193	protein_coding
LDLRAP1	875.4126794	-0.258027833	0.06811357	-3.788200087	0.000151743	0.000649386	chr1	25543580	25568886	ENSG00000157978	protein_coding	LDLRAP1	ENSG00000157978	protein_coding
ARRDC1	739.8225203	0.282576838	0.074597015	3.788044865	0.000151837	0.000649675	chr9	137605654	137615360	ENSG00000197070	protein_coding	ARRDC1	ENSG00000197070	protein_coding
IGDCC3	399.7438522	0.318760405	0.084191666	3.786127768	0.000153013	0.000654588	chr15	65327127	65378040	ENSG00000174498	protein_coding	IGDCC3	ENSG00000174498	protein_coding
NDUFV3	349331.0231	-0.48585862	0.128345029	-3.785566312	0.000153359	0.000655833	chr21	42879644	42913304	ENSG00000160194	protein_coding	NDUFV3	ENSG00000160194	protein_coding
CDKN2AIPNL	1210.672066	-0.194261872	0.05133814	-3.783967848	0.000154348	0.000659707	chr5	134402087	134411898	ENSG00000237190	protein_coding	CDKN2AIPNL	ENSG00000237190	protein_coding
VOPP1	1826.592499	0.150741121	0.039837985	3.783854075	0.000154418	0.000659891	chr7	55436056	55572988	ENSG00000154978	protein_coding	VOPP1	ENSG00000154978	protein_coding
LINC01116	114.4863968	0.589234901	0.155734061	3.783596842	0.000154578	0.000660455	chr2	176629589	176637931	ENSG00000163364	lncRNA	LINC01116	ENSG00000163364	lincRNA
NICN1	391.1027777	-0.327010355	0.086442505	-3.782980998	0.000154961	0.000661855	chr3	49422946	49429326	ENSG00000145029	protein_coding	NICN1	ENSG00000145029	protein_coding
UBE2Z	2789.776845	-0.141356216	0.037418777	-3.777681373	0.000158295	0.000675491	chr17	48908369	48929056	ENSG00000159202	protein_coding	UBE2Z	ENSG00000159202	protein_coding
DNMBP	706.0026736	-0.250486569	0.066348416	-3.775321006	0.000159802	0.000681676	chr10	99875577	100009919	ENSG00000107554	protein_coding	DNMBP	ENSG00000107554	protein_coding
SPRTN	3814.38709	0.134150276	0.035537039	3.774942414	0.000160045	0.00068259	chr1	231337104	231355023	ENSG00000010072	protein_coding	SPRTN	ENSG00000010072	protein_coding
RER1	3314.709694	-0.115037692	0.030488301	-3.773174874	0.000161183	0.000686956	chr1	2391775	2405444	ENSG00000157916	protein_coding	RER1	ENSG00000157916	protein_coding
GPR157	495.6927233	-0.302422383	0.080166584	-3.772424448	0.000161669	0.000688903	chr1	9100305	9129170	ENSG00000180758	protein_coding	GPR157	ENSG00000180758	protein_coding
ZNF639	1755.811699	-0.180527288	0.047877655	-3.770595858	0.000162858	0.000693229	chr3	179322991	179338583	ENSG00000121864	protein_coding	ZNF639	ENSG00000121864	protein_coding
MRPS23	2831.730936	-0.122787222	0.032566187	-3.770389856	0.000162993	0.000693678	chr17	57834781	57850056	ENSG00000181610	protein_coding	MRPS23	ENSG00000181610	protein_coding
TBP	1011.783665	-0.199187505	0.052841211	-3.769548426	0.000163543	0.000695772	chr6	170554302	170572870	ENSG00000112592	protein_coding	TBP	ENSG00000112592	protein_coding
TBCE	2977.046884	-0.118638283	0.031480607	-3.768614868	0.000164156	0.00069813	chr1	235367360	235448968	ENSG00000285053	protein_coding	TBCE	ENSG00000116957	protein_coding
KDM5C	7376.281199	-0.112328295	0.02981177	-3.767917653	0.000164615	0.000699833	chrX	53191321	53225422	ENSG00000126012	protein_coding	KDM5C	ENSG00000126012	protein_coding
ZNF140	368.8602025	-0.341358656	0.090602128	-3.767667091	0.00016478	0.000700411	chr12	133079838	133107544	ENSG00000196387	protein_coding	ZNF140	ENSG00000196387	protein_coding
THRAP3	11504.49346	0.076833104	0.020402227	3.765917494	0.000165939	0.000705069	chr1	36224416	36305357	ENSG00000054118	protein_coding	THRAP3	ENSG00000054118	protein_coding
MREG	554.4103421	-0.315687493	0.083831474	-3.765739476	0.000166057	0.000705336	chr2	215942805	216034096	ENSG00000118242	protein_coding	MREG	ENSG00000118242	protein_coding
FHIP1A	189.1819277	-0.450724872	0.119701156	-3.765417864	0.000166271	0.000705993	chr4	151409216	151663632	ENSG00000164142	protein_coding	FAM160A1	ENSG00000164142	protein_coding
FAM117B	1498.969348	-0.180267251	0.047904001	-3.763093833	0.000167824	0.000712462	chr2	202635188	202769757	ENSG00000138439	protein_coding	FAM117B	ENSG00000138439	protein_coding
WDR41	2914.916822	-0.141360355	0.037580569	-3.761527831	0.000168879	0.000716684	chr5	77425970	77620611	ENSG00000164253	protein_coding	WDR41	ENSG00000164253	protein_coding
SLC25A35	253.758558	0.428675819	0.113970725	3.761280087	0.000169046	0.000717267	chr17	8287763	8295343	ENSG00000125434	protein_coding	SLC25A35	ENSG00000125434	protein_coding
C16orf72	2290.054942	-0.13004716	0.034581298	-3.760621098	0.000169492	0.000718804	chr16	9091648	9121640	ENSG00000182831	protein_coding	C16orf72	ENSG00000182831	protein_coding
PICALM	4199.464782	-0.128528868	0.034182501	-3.7600779	0.00016986	0.000720083	chr11	85957684	86069882	ENSG00000073921	protein_coding	PICALM	ENSG00000073921	protein_coding
SEPTIN11	9396.276041	-0.10818996	0.028782566	-3.758871198	0.000170682	0.000723436	chr4	76949703	77040384	ENSG00000138758	protein_coding	SEPT11	ENSG00000138758	protein_coding
GOPC	3779.116357	-0.14743598	0.039224831	-3.758741029	0.00017077	0.000723684	chr6	117560269	117602542	ENSG00000047932	protein_coding	GOPC	ENSG00000047932	protein_coding
MESD	2993.751128	-0.124427617	0.033113509	-3.757608961	0.000171545	0.000726707	chr15	80946289	80989878	ENSG00000117899	protein_coding	MESDC2	ENSG00000117899	protein_coding
ZNF689	2357.860716	0.131885229	0.035098623	3.757561321	0.000171577	0.000726716	chr16	30602558	30624012	ENSG00000156853	protein_coding	ZNF689	ENSG00000156853	protein_coding
ZDHHC4	862.8398319	-0.211258484	0.056252101	-3.755566081	0.00017295	0.000732286	chr7	6577434	6589374	ENSG00000136247	protein_coding	ZDHHC4	ENSG00000136247	protein_coding
PRKACB	1648.258203	-0.16368881	0.043591746	-3.755041384	0.000173313	0.000733417	chr1	84078062	84238498	ENSG00000142875	protein_coding	PRKACB	ENSG00000142875	protein_coding
NEIL1	349.6696601	0.367072916	0.09776688	3.754573277	0.000173637	0.000734658	chr15	75346955	75357114	ENSG00000140398	protein_coding	NEIL1	ENSG00000140398	protein_coding
SLC25A17	2726.545961	-0.112921722	0.030080555	-3.753977285	0.000174051	0.000736278	chr22	40769630	40819399	ENSG00000100372	protein_coding	SLC25A17	ENSG00000100372	protein_coding
MRTFA	1462.987276	0.170706378	0.045477507	3.753644135	0.000174282	0.000737127	chr22	40410281	40636702	ENSG00000196588	protein_coding	MKL1	ENSG00000196588	protein_coding
RNF181	989.9763705	0.215230781	0.057356112	3.752534368	0.000175056	0.000740268	chr2	85595725	85597613	ENSG00000168894	protein_coding	RNF181	ENSG00000168894	protein_coding
VAPB	4186.811861	0.102205081	0.027236967	3.752439862	0.000175122	0.000740285	chr20	58389122	58451101	ENSG00000124164	protein_coding	VAPB	ENSG00000124164	protein_coding
FAM189B	4240.928152	0.218029942	0.058107384	3.752189949	0.000175297	0.000740892	chr1	155247205	155255483	ENSG00000160767	protein_coding	FAM189B	ENSG00000160767	protein_coding
TXNDC15	1181.032339	-0.18868574	0.050308961	-3.750539368	0.000176455	0.000745523	chr5	134873803	134901525	ENSG00000113621	protein_coding	TXNDC15	ENSG00000113621	protein_coding
YDJC	2274.593344	0.275298322	0.073406255	3.750338739	0.000176596	0.000745856	chr22	21628089	21630064	ENSG00000161179	protein_coding	YDJC	ENSG00000161179	protein_coding
TMED1	967.4336422	0.212887051	0.056801022	3.747944007	0.00017829	0.000752745	chr19	10832438	10836318	ENSG00000099203	protein_coding	TMED1	ENSG00000099203	protein_coding
ZFP90	685.6164574	-0.343609597	0.091686035	-3.747676489	0.00017848	0.000753415	chr16	68530090	68576072	ENSG00000184939	protein_coding	ZFP90	ENSG00000184939	protein_coding
MARVELD1	1948.433352	0.152294687	0.040645639	3.746888731	0.000179041	0.000755517	chr10	97713173	97718152	ENSG00000155254	protein_coding	MARVELD1	ENSG00000155254	protein_coding
MND1	638.8312399	-0.227828571	0.060841211	-3.744642288	0.000180651	0.00076177	chr4	153344649	153415118	ENSG00000121211	protein_coding	MND1	ENSG00000121211	protein_coding
DDI2	5202.294689	-0.124064136	0.033171898	-3.740037313	0.000183993	0.000775589	chr1	15617500	15669044	ENSG00000197312	protein_coding	DDI2	ENSG00000197312	protein_coding
MICALL1	3067.902986	0.170467177	0.045590487	3.739095332	0.000184684	0.000778226	chr22	37905657	37942822	ENSG00000100139	protein_coding	MICALL1	ENSG00000100139	protein_coding
PCBP3	65.74765544	-0.658001319	0.176007598	-3.738482468	0.000185134	0.00077985	chr21	45643694	45942454	ENSG00000183570	protein_coding	PCBP3	ENSG00000183570	protein_coding
PROSER3	465.1320038	0.272343845	0.072895029	3.736109987	0.000186889	0.000786825	chr19	35758143	35771028	ENSG00000167595	protein_coding	PROSER3	ENSG00000167595	protein_coding
CASP2	4677.701609	-0.12082649	0.032340573	-3.736065203	0.000186922	0.000786826	chr7	143288215	143307696	ENSG00000106144	protein_coding	CASP2	ENSG00000106144	protein_coding
ZNF408	495.2670305	0.270449926	0.072460243	3.732390529	0.000189671	0.000797975	chr11	46700818	46705912	ENSG00000175213	protein_coding	ZNF408	ENSG00000175213	protein_coding
SLC25A36	5352.179187	-0.120620843	0.032331719	-3.730727838	0.000190927	0.000802978	chr3	140941830	140979933	ENSG00000114120	protein_coding	SLC25A36	ENSG00000114120	protein_coding
NDUFV1	4704.424145	0.106991555	0.028706752	3.727051966	0.000193733	0.000814345	chr11	67606852	67612535	ENSG00000167792	protein_coding	NDUFV1	ENSG00000167792	protein_coding
WDR77	6899.057127	-0.096181811	0.025809777	-3.726565013	0.000194107	0.000815632	chr1	111439890	111449376	ENSG00000116455	protein_coding	WDR77	ENSG00000116455	protein_coding
CEP135	1949.147331	-0.217684025	0.05842901	-3.725615503	0.000194839	0.000818421	chr4	55948871	56033363	ENSG00000174799	protein_coding	CEP135	ENSG00000174799	protein_coding
CC2D1B	1275.897804	-0.188464715	0.050618962	-3.723203865	0.000196711	0.000825447	chr1	52345723	52366193	ENSG00000154222	protein_coding	CC2D1B	ENSG00000154222	protein_coding
CHDH	1435.826648	-0.199141224	0.053497447	-3.722443485	0.000197304	0.000827465	chr3	53812335	53846390	ENSG00000016391	protein_coding	CHDH	ENSG00000016391	protein_coding
GPR63	571.1629057	-0.254330971	0.068353681	-3.720808715	0.000198586	0.000832401	chr6	96794126	96837463	ENSG00000112218	protein_coding	GPR63	ENSG00000112218	protein_coding
PIAS3	1599.701791	0.164830052	0.044308012	3.720095812	0.000199147	0.000834315	chr1	145848522	145859836	ENSG00000131788	protein_coding	PIAS3	ENSG00000131788	protein_coding
AKR7A2	1412.771877	-0.187075581	0.050340845	-3.716178837	0.000202258	0.000847169	chr1	19303965	19312146	ENSG00000053371	protein_coding	AKR7A2	ENSG00000053371	protein_coding
WDR25	269.6286613	0.367367568	0.098857191	3.71614411	0.000202286	0.000847169	chr14	100376418	100530303	ENSG00000176473	protein_coding	WDR25	ENSG00000176473	protein_coding
ZSCAN12	1029.81727	0.176600443	0.047530374	3.715528188	0.00020278	0.000848789	chr6	28378955	28399734	ENSG00000158691	protein_coding	ZSCAN12	ENSG00000158691	protein_coding
NIN	4604.778429	-0.144433635	0.038881022	-3.714759239	0.000203397	0.000851091	chr14	50719763	50831121	ENSG00000100503	protein_coding	NIN	ENSG00000100503	protein_coding
BIVM	1455.27385	0.166552065	0.044845139	3.713937969	0.000204059	0.000853545	chr13	102799049	102841535	ENSG00000134897	protein_coding	BIVM	ENSG00000134897	protein_coding
FAF2	6822.833302	0.093638013	0.025216315	3.713390069	0.000204501	0.000855246	chr5	176447628	176510074	ENSG00000113194	protein_coding	FAF2	ENSG00000113194	protein_coding
NBPF11	1081.111755	-0.253017029	0.068139646	-3.713213147	0.000204644	0.000855622	chr1	148102046	148152322	ENSG00000263956	protein_coding	NBPF11	ENSG00000263956	protein_coding
ZNF341	246.0250145	0.424834236	0.114414171	3.713126033	0.000204715	0.00085569	chr20	33731657	33792269	ENSG00000131061	protein_coding	ZNF341	ENSG00000131061	protein_coding
CTTNBP2	245.3484501	-0.447722744	0.120594083	-3.712642719	0.000205106	0.000857176	chr7	117710651	117874139	ENSG00000077063	protein_coding	CTTNBP2	ENSG00000077063	protein_coding
EGLN1	4468.808254	-0.098833672	0.026627286	-3.711744128	0.000205836	0.000860075	chr1	231363751	231425044	ENSG00000135766	protein_coding	EGLN1	ENSG00000135766	protein_coding
RNF11	2018.925089	-0.133506895	0.035977014	-3.710894228	0.000206528	0.000862773	chr1	51236271	51273455	ENSG00000123091	protein_coding	RNF11	ENSG00000123091	protein_coding
WIZ	3131.728756	0.151276257	0.040797412	3.707986582	0.000208914	0.000872172	chr19	15419980	15449951	ENSG00000011451	protein_coding	WIZ	ENSG00000011451	protein_coding
FAM193B	974.8752439	0.209858432	0.056600397	3.70772012	0.000209134	0.000872937	chr5	177519788	177554541	ENSG00000146067	protein_coding	FAM193B	ENSG00000146067	protein_coding
FBXL12	606.0760916	0.28544756	0.076988966	3.707642482	0.000209198	0.000873052	chr19	9810267	9827816	ENSG00000127452	protein_coding	FBXL12	ENSG00000127452	protein_coding
FHL1	6656.903889	0.094390921	0.025473987	3.705384712	0.00021107	0.000880713	chrX	136146702	136211359	ENSG00000022267	protein_coding	FHL1	ENSG00000022267	protein_coding
C18orf21	1411.171713	-0.222512054	0.060080881	-3.703541819	0.00021261	0.000886674	chr18	35972083	35979286	ENSG00000141428	protein_coding	C18orf21	ENSG00000141428	protein_coding
GET4	1684.027279	0.192903719	0.052091169	3.703194301	0.000212902	0.000887735	chr7	876552	896436	ENSG00000239857	protein_coding	GET4	ENSG00000239857	protein_coding
ZDHHC18	1342.898962	-0.18105565	0.048897906	-3.702728081	0.000213293	0.000889213	chr1	26826710	26857602	ENSG00000204160	protein_coding	ZDHHC18	ENSG00000204160	protein_coding
PNP	2900.812531	-0.136120016	0.036772568	-3.701672786	0.000214183	0.000892609	chr14	20468954	20477094	ENSG00000198805	protein_coding	PNP	ENSG00000198805	protein_coding
NEAT1	2178.8132	0.177705783	0.048008042	3.70158361	0.000214258	0.000892767	chr11	65422774	65445540	ENSG00000245532	lncRNA	NEAT1	ENSG00000245532	lincRNA
RAP2B	1225.643267	-0.186104417	0.050283737	-3.70108566	0.000214679	0.000894365	chr3	153162270	153167173	ENSG00000181467	protein_coding	RAP2B	ENSG00000181467	protein_coding
IGFBP4	88.29103909	-0.645370463	0.174496881	-3.698464168	0.000216908	0.000903178	chr17	40443461	40457731	ENSG00000141753	protein_coding	IGFBP4	ENSG00000141753	protein_coding
ATL3	1825.188468	-0.213818486	0.057826568	-3.697582142	0.000217663	0.000906163	chr11	63624087	63671921	ENSG00000184743	protein_coding	ATL3	ENSG00000184743	protein_coding
CD99L2	1781.100795	-0.215035784	0.058165055	-3.696992729	0.000218169	0.000908111	chrX	150766337	150898816	ENSG00000102181	protein_coding	CD99L2	ENSG00000102181	protein_coding
MRPS30	1569.221573	-0.168442991	0.045566904	-3.69660821	0.000218499	0.000909294	chr5	44808925	44820428	ENSG00000112996	protein_coding	MRPS30	ENSG00000112996	protein_coding
UBTD1	349.3599438	0.313377823	0.084775217	3.696573537	0.000218529	0.000909294	chr10	97498868	97571209	ENSG00000165886	protein_coding	UBTD1	ENSG00000165886	protein_coding
ZFYVE16	3529.729142	0.147239518	0.039838786	3.69588367	0.000219123	0.000911449	chr5	80408013	80479350	ENSG00000039319	protein_coding	ZFYVE16	ENSG00000039319	protein_coding
BAZ2B	840.2397265	0.216019798	0.058451188	3.695729832	0.000219256	0.000911842	chr2	159318979	159616692	ENSG00000123636	protein_coding	BAZ2B	ENSG00000123636	protein_coding
TOMM6	4642.368587	0.114569106	0.031022618	3.693083054	0.000221552	0.000920748	chr6	41787662	41789898	ENSG00000214736	protein_coding	TOMM6	ENSG00000214736	protein_coding
TSPAN4	538.5850898	0.29977622	0.081177389	3.692853696	0.000221752	0.000921419	chr11	842808	867116	ENSG00000214063	protein_coding	TSPAN4	ENSG00000214063	protein_coding
PKN2	6375.474325	-0.119218801	0.032345437	-3.685799641	0.000227986	0.000946664	chr1	88684222	88836255	ENSG00000065243	protein_coding	PKN2	ENSG00000065243	protein_coding
ULBP2	190.5322631	-0.434182893	0.117986356	-3.679941556	0.000233287	0.000968173	chr6	149942000	149949235	ENSG00000131015	protein_coding	ULBP2	ENSG00000131015	protein_coding
SERGEF	617.1403148	-0.218173658	0.059291425	-3.679683139	0.000233524	0.000968986	chr11	17788048	18013162	ENSG00000129158	protein_coding	SERGEF	ENSG00000129158	protein_coding
ZDHHC24	558.7359406	0.314902663	0.085606145	3.678505382	0.000234605	0.000973302	chr11	66520637	66546238	ENSG00000174165	protein_coding	ZDHHC24	ENSG00000174165	protein_coding
FANCE	790.7079839	0.207671295	0.056496976	3.67579489	0.00023711	0.000982671	chr6	35452361	35467103	ENSG00000112039	protein_coding	FANCE	ENSG00000112039	protein_coding
PALS2	2405.478915	-0.17601076	0.047891295	-3.675214041	0.00023765	0.000984739	chr7	24573268	24694193	ENSG00000105926	protein_coding	MPP6	ENSG00000105926	protein_coding
RAN	29112.63515	-0.072931776	0.019857537	-3.672750417	0.000239954	0.00099394	chr12	130871879	130877678	ENSG00000132341	protein_coding	RAN	ENSG00000132341	protein_coding
HLCS	1705.289003	-0.143807004	0.039157038	-3.672571042	0.000240122	0.000994466	chr21	36750888	36990236	ENSG00000159267	protein_coding	HLCS	ENSG00000159267	protein_coding
AKAP8L	2192.606299	0.133952046	0.036481852	3.671744729	0.0002409	0.000997514	chr19	15380048	15419141	ENSG00000011243	protein_coding	AKAP8L	ENSG00000011243	protein_coding
APBA2	735.8871875	-0.256865371	0.069964886	-3.671346938	0.000241276	0.000998228	chr15	28884483	29118315	ENSG00000034053	protein_coding	APBA2	ENSG00000034053	protein_coding
CHCHD6	436.5455932	-0.285678727	0.077813651	-3.671318887	0.000241302	0.000998228	chr3	126704220	126960406	ENSG00000159685	protein_coding	CHCHD6	ENSG00000159685	protein_coding
P3H1	1902.110555	-0.139243295	0.037926926	-3.671357272	0.000241266	0.000998228	chr1	42746335	42767084	ENSG00000117385	protein_coding	P3H1	ENSG00000117385	protein_coding
FZD3	1446.798658	-0.177684047	0.048409103	-3.670467621	0.000242107	0.00100095	chr8	28494205	28574268	ENSG00000104290	protein_coding	FZD3	ENSG00000104290	protein_coding
KHDRBS1	15339.94842	-0.07241739	0.019739332	-3.668684998	0.000243801	0.001007082	chr1	32013829	32060850	ENSG00000121774	protein_coding	KHDRBS1	ENSG00000121774	protein_coding
RBM15	1765.512084	0.136196596	0.037150659	3.666061362	0.000246315	0.001016762	chr1	110338506	110346681	ENSG00000162775	protein_coding	RBM15	ENSG00000162775	protein_coding
PHF21B	368.4547399	0.343533741	0.093718573	3.665588667	0.00024677	0.001018466	chr22	44881162	45009999	ENSG00000056487	protein_coding	PHF21B	ENSG00000056487	protein_coding
RHOC	1141.552188	0.171246641	0.046719207	3.665444074	0.00024691	0.001018865	chr1	112701106	112707434	ENSG00000155366	protein_coding	RHOC	ENSG00000155366	protein_coding
PRR14L	5965.850298	0.120884777	0.032980181	3.66537641	0.000246975	0.001018959	chr22	31676256	31750140	ENSG00000183530	protein_coding	PRR14L	ENSG00000183530	protein_coding
AK4	3779.168722	-0.132237376	0.036087339	-3.664370341	0.000247948	0.001022619	chr1	65147549	65232145	ENSG00000162433	protein_coding	AK4	ENSG00000162433	protein_coding
AARSD1	836.618276	-0.196934285	0.053747956	-3.664033025	0.000248275	0.001023614	chr17	42950526	42964498	ENSG00000266967	protein_coding	AARSD1	ENSG00000266967	protein_coding
SNHG12	686.0726163	0.279349445	0.076244307	3.663872813	0.00024843	0.001024078	chr1	28578538	28582983	ENSG00000197989	lncRNA	SNHG12	ENSG00000197989	antisense
ATP23	205.862668	-0.408724655	0.111563745	-3.663597478	0.000248698	0.001025003	chr12	57941541	57957269	ENSG00000166896	protein_coding	XRCC6BP1	ENSG00000166896	protein_coding
RCCD1	825.0792838	0.209961706	0.057346823	3.661261353	0.000250977	0.001033682	chr15	90954870	90963125	ENSG00000166965	protein_coding	RCCD1	ENSG00000166965	protein_coding
GPR137B	280.7208078	-0.361340463	0.098728347	-3.659946452	0.000252268	0.001038643	chr1	236142505	236221865	ENSG00000077585	protein_coding	GPR137B	ENSG00000077585	protein_coding
ADAMTS20	124.3342263	-0.471828153	0.128920483	-3.659838556	0.000252374	0.001038901	chr12	43353866	43551921	ENSG00000173157	protein_coding	ADAMTS20	ENSG00000173157	protein_coding
ELOC	2079.306108	-0.149034804	0.040724596	-3.659577178	0.000252632	0.001039782	chr8	73939169	73972287	ENSG00000154582	protein_coding	TCEB1	ENSG00000154582	protein_coding
PRRC2B	14606.07741	0.109465983	0.029939223	3.656273353	0.000255908	0.001052543	chr9	131394093	131500197	ENSG00000288701	protein_coding	PRRC2B	ENSG00000130723	protein_coding
LARP1B	1671.835714	-0.163857743	0.044823603	-3.655612973	0.000256568	0.001055075	chr4	128061268	128222931	ENSG00000138709	protein_coding	LARP1B	ENSG00000138709	protein_coding
ADAM10	2224.525023	-0.184740413	0.050544403	-3.655012253	0.00025717	0.001057366	chr15	58588807	58749978	ENSG00000137845	protein_coding	ADAM10	ENSG00000137845	protein_coding
HAGH	1006.522928	-0.180295212	0.049343584	-3.653873449	0.000258314	0.001061887	chr16	1795620	1827194	ENSG00000063854	protein_coding	HAGH	ENSG00000063854	protein_coding
VARS1	6529.322162	0.153691102	0.04206548	3.653615797	0.000258573	0.001062771	chr6	31777518	31795953	ENSG00000204394	protein_coding	VARS	ENSG00000204394	protein_coding
TSPAN33	448.1304398	-0.287662203	0.078735116	-3.653543909	0.000258646	0.001062885	chr7	129144892	129169697	ENSG00000158457	protein_coding	TSPAN33	ENSG00000158457	protein_coding
SSB	14569.989	-0.146723896	0.040199529	-3.649890917	0.000262352	0.001077374	chr2	169791933	169812064	ENSG00000138385	protein_coding	SSB	ENSG00000138385	protein_coding
ASPHD2	357.1795128	-0.354342145	0.097085825	-3.649782503	0.000262462	0.001077644	chr22	26429273	26445015	ENSG00000128203	protein_coding	ASPHD2	ENSG00000128203	protein_coding
CPT1C	130.3536599	-0.491223033	0.134611424	-3.649192754	0.000263066	0.001079378	chr19	49690898	49713731	ENSG00000169169	protein_coding	CPT1C	ENSG00000169169	protein_coding
PMM1	371.3221	-0.307517259	0.084313941	-3.647288413	0.000265022	0.00108722	chr22	41576894	41589890	ENSG00000100417	protein_coding	PMM1	ENSG00000100417	protein_coding
PTGR2	840.7539578	0.220210446	0.06039413	3.64622267	0.000266123	0.001091549	chr14	73851844	73886827	ENSG00000140043	protein_coding	PTGR2	ENSG00000140043	protein_coding
TMEM201	1803.041262	0.186837162	0.051250874	3.645541023	0.00026683	0.001094071	chr1	9588922	9614873	ENSG00000188807	protein_coding	TMEM201	ENSG00000188807	protein_coding
LAMA5	1102.660102	0.224812048	0.06168043	3.644787307	0.000267613	0.001096906	chr20	62307955	62367312	ENSG00000130702	protein_coding	LAMA5	ENSG00000130702	protein_coding
DENND4A	1718.495267	-0.183778483	0.050429858	-3.644239523	0.000268184	0.001099056	chr15	65658046	65792293	ENSG00000174485	protein_coding	DENND4A	ENSG00000174485	protein_coding
LYRM9	26.54745399	-1.191607172	0.327001018	-3.644047281	0.000268384	0.001099689	chr17	27878314	27894752	ENSG00000232859	protein_coding	LYRM9	ENSG00000232859	protein_coding
WDR43	7571.835869	-0.119461618	0.032787564	-3.643503932	0.000268952	0.001101825	chr2	28894643	28948222	ENSG00000163811	protein_coding	WDR43	ENSG00000163811	protein_coding
SUCLG2	1712.392012	-0.138044332	0.037893405	-3.642964522	0.000269516	0.001103948	chr3	67360460	67654614	ENSG00000172340	protein_coding	SUCLG2	ENSG00000172340	protein_coding
HEATR1	15625.76622	-0.100510049	0.027617258	-3.63939282	0.000273282	0.001118413	chr1	236549005	236604504	ENSG00000119285	protein_coding	HEATR1	ENSG00000119285	protein_coding
DYRK3	646.9133017	-0.224102607	0.061581092	-3.639146338	0.000273543	0.001119292	chr1	206635536	206684419	ENSG00000143479	protein_coding	DYRK3	ENSG00000143479	protein_coding
SIK3	1342.70161	0.155926924	0.042861476	3.637927059	0.000274841	0.001124218	chr11	116843402	117098437	ENSG00000160584	protein_coding	SIK3	ENSG00000160584	protein_coding
RHBDL3	131.461732	-0.55313549	0.152228761	-3.633580716	0.000279515	0.001142357	chr17	32266176	32324661	ENSG00000141314	protein_coding	RHBDL3	ENSG00000141314	protein_coding
