Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chr	start	stop	gene_id.107	gene_type.107	gene_name.84	gene_id.84	gene_type.84
GMFB	5786.768716	0.094620889	0.036876985	2.565852072	0.010292271	0.026366497	chr14	54474484	54489196	ENSG00000197045	protein_coding	GMFB	ENSG00000197045	protein_coding
CLPTM1	206.339897	0.357592349	0.139485699	2.563648834	0.010357828	0.026519989	chr19	44954585	44993341	ENSG00000104853	protein_coding	CLPTM1	ENSG00000104853	protein_coding
ACOT8	522.1994168	0.234021092	0.091296582	2.563306177	0.010368057	0.026535341	chr20	45841721	45857406	ENSG00000101473	protein_coding	ACOT8	ENSG00000101473	protein_coding
LIN7B	106.3383729	-0.517478243	0.201876263	-2.563343678	0.010366937	0.026535341	chr19	49114324	49118460	ENSG00000104863	protein_coding	LIN7B	ENSG00000104863	protein_coding
HOXA6	42.29295742	-0.798820918	0.31173974	-2.562460979	0.010393327	0.026596394	chr7	27145396	27150603	ENSG00000106006	protein_coding	HOXA6	ENSG00000106006	protein_coding
FBXL18	706.2491423	0.200018798	0.078062577	2.562287933	0.010398507	0.02660603	chr7	5431335	5513798	ENSG00000155034	protein_coding	FBXL18	ENSG00000155034	protein_coding
SLC41A3	695.7444746	-0.203212424	0.07933253	-2.561527096	0.010421311	0.026657124	chr3	126006355	126101561	ENSG00000114544	protein_coding	SLC41A3	ENSG00000114544	protein_coding
FAM8A1	3452.252861	-0.108370748	0.042313977	-2.561109929	0.010433834	0.026685089	chr6	17600355	17611719	ENSG00000137414	protein_coding	FAM8A1	ENSG00000137414	protein_coding
MFSD5	1228.557761	0.160546745	0.062687411	2.561068378	0.010435082	0.026685089	chr12	53251251	53254405	ENSG00000182544	protein_coding	MFSD5	ENSG00000182544	protein_coding
MEX3C	1230.823199	-0.165327681	0.064580477	-2.560025698	0.010466442	0.026758009	chr18	51174550	51218304	ENSG00000176624	protein_coding	MEX3C	ENSG00000176624	protein_coding
THNSL1	961.3627141	0.173823037	0.067919152	2.559263939	0.010489407	0.026791224	chr10	25016658	25026664	ENSG00000185875	protein_coding	THNSL1	ENSG00000185875	protein_coding
RPL22	9041.349559	0.092160304	0.036018687	2.558680295	0.010507032	0.026832597	chr1	6181269	6209389	ENSG00000116251	protein_coding	RPL22	ENSG00000116251	protein_coding
SPHK1	159.1683085	-0.424268219	0.165842914	-2.558253516	0.010519937	0.026854613	chr17	76376584	76387860	ENSG00000176170	protein_coding	SPHK1	ENSG00000176170	protein_coding
SAC3D1	913.8131406	-0.186669975	0.072991779	-2.557410962	0.010545455	0.0269161	chr11	65040901	65044828	ENSG00000168061	protein_coding	SAC3D1	ENSG00000168061	protein_coding
CCDC43	1278.286467	0.162998281	0.063746295	2.556984383	0.010558396	0.026945473	chr17	44673069	44689779	ENSG00000180329	protein_coding	CCDC43	ENSG00000180329	protein_coding
MKRN2	766.1508358	0.191021714	0.074835087	2.552568869	0.010693177	0.027263541	chr3	12557014	12583713	ENSG00000075975	protein_coding	MKRN2	ENSG00000075975	protein_coding
RNF20	1718.720006	-0.135077964	0.052945655	-2.551256845	0.010733519	0.027355273	chr9	101533851	101563344	ENSG00000155827	protein_coding	RNF20	ENSG00000155827	protein_coding
HOMER1	1791.050355	-0.141947655	0.055640299	-2.551166292	0.010736309	0.027358675	chr5	79372636	79514217	ENSG00000152413	protein_coding	HOMER1	ENSG00000152413	protein_coding
ZNF821	224.5748972	0.346305545	0.135747713	2.551096715	0.010738452	0.02736043	chr16	71859680	71895336	ENSG00000102984	protein_coding	ZNF821	ENSG00000102984	protein_coding
GLI4	402.9838436	0.255483372	0.100200309	2.549726398	0.010780749	0.027460756	chr8	143267433	143276931	ENSG00000250571	protein_coding	GLI4	ENSG00000250571	protein_coding
GID4	594.1276864	-0.226638206	0.088942562	-2.548141189	0.010829863	0.027567191	chr17	18039292	18068404	ENSG00000141034	protein_coding	GID4	ENSG00000141034	protein_coding
AIMP1	2507.578579	0.118000374	0.046330494	2.546926752	0.010867624	0.027658477	chr4	106315544	106349226	ENSG00000164022	protein_coding	AIMP1	ENSG00000164022	protein_coding
KCTD6	225.1110536	-0.372959126	0.146446485	-2.546726366	0.010873866	0.027667965	chr3	58492114	58502360	ENSG00000168301	protein_coding	KCTD6	ENSG00000168301	protein_coding
PAFAH1B1	5971.880985	-0.085268825	0.033484137	-2.546543892	0.010879553	0.027678689	chr17	2593210	2685615	ENSG00000007168	protein_coding	PAFAH1B1	ENSG00000007168	protein_coding
PTPN23-DT	82.04827274	-0.588438833	0.231351168	-2.54348763	0.010975194	0.027910683	chr3	47379089	47380999	ENSG00000260236	lncRNA	RP11-708J19.1	ENSG00000260236	antisense
STX10	958.5025885	-0.178928204	0.070366101	-2.542818229	0.010996242	0.027952869	chr19	13144058	13150383	ENSG00000104915	protein_coding	STX10	ENSG00000104915	protein_coding
MPND	562.791493	-0.233356495	0.091822511	-2.541386547	0.011041377	0.028063812	chr19	4343527	4360086	ENSG00000008382	protein_coding	MPND	ENSG00000008382	protein_coding
PKN1	5793.265795	-0.089065656	0.035053622	-2.540840293	0.011058642	0.028100098	chr19	14433053	14471867	ENSG00000123143	protein_coding	PKN1	ENSG00000123143	protein_coding
IFT52	763.5634151	-0.198328653	0.078059664	-2.540731572	0.011062081	0.028105039	chr20	43590931	43647296	ENSG00000101052	protein_coding	IFT52	ENSG00000101052	protein_coding
GPT	392.1325009	0.284271734	0.111915924	2.540047236	0.01108375	0.028152485	chr8	144502973	144507174	ENSG00000167701	protein_coding	GPT	ENSG00000167701	protein_coding
NAA25	2496.666641	-0.12127617	0.047766169	-2.538955358	0.011118401	0.028236684	chr12	112026689	112109022	ENSG00000111300	protein_coding	NAA25	ENSG00000111300	protein_coding
MKLN1	9105.454711	-0.100319002	0.039528242	-2.537906985	0.011151762	0.028313762	chr7	131110096	131496636	ENSG00000128585	protein_coding	MKLN1	ENSG00000128585	protein_coding
CUL9	1367.85601	0.156236596	0.061588321	2.536789336	0.011187425	0.028396642	chr6	43182175	43224587	ENSG00000112659	protein_coding	CUL9	ENSG00000112659	protein_coding
RPH3AL	193.5323045	-0.364200165	0.143687933	-2.534660745	0.011255627	0.028558193	chr17	212389	386254	ENSG00000181031	protein_coding	RPH3AL	ENSG00000181031	protein_coding
SIN3B	2738.200325	-0.111187062	0.043900361	-2.532714061	0.011318324	0.028690174	chr19	16829400	16880353	ENSG00000127511	protein_coding	SIN3B	ENSG00000127511	protein_coding
ANKS3	505.1882498	0.22794165	0.090025779	2.531959772	0.0113427	0.028744215	chr16	4696510	4734378	ENSG00000168096	protein_coding	ANKS3	ENSG00000168096	protein_coding
MYCBP	1947.919043	-0.142770359	0.056433537	-2.529885009	0.011409991	0.028899165	chr1	38862964	38874105	ENSG00000214114	protein_coding	MYCBP	ENSG00000214114	protein_coding
RELA	2491.598429	0.123548614	0.048876932	2.527748973	0.01147964	0.029052093	chr11	65653596	65663094	ENSG00000173039	protein_coding	RELA	ENSG00000173039	protein_coding
KATNB1	1173.229821	0.158513609	0.062734136	2.52675208	0.011512274	0.029130762	chr16	57735730	57757250	ENSG00000140854	protein_coding	KATNB1	ENSG00000140854	protein_coding
F2RL1	943.461283	-0.178597432	0.070719271	-2.525442197	0.011555279	0.029227784	chr5	76818933	76835315	ENSG00000164251	protein_coding	F2RL1	ENSG00000164251	protein_coding
BMI1	2671.282648	-0.115605366	0.045786386	-2.524885175	0.01157361	0.029270213	chr10	22321211	22331484	ENSG00000168283	protein_coding	BMI1	ENSG00000168283	protein_coding
SLC20A2	1144.163191	0.161760941	0.064097577	2.523667006	0.011613788	0.029363928	chr8	42416475	42541926	ENSG00000168575	protein_coding	SLC20A2	ENSG00000168575	protein_coding
KCNS3	174.7305205	-0.385864129	0.152938524	-2.523001533	0.011635789	0.029411647	chr2	17877847	18361616	ENSG00000170745	protein_coding	KCNS3	ENSG00000170745	protein_coding
SLC66A1	253.4352236	-0.319659039	0.126742034	-2.522123318	0.011664881	0.029481218	chr1	19312326	19329300	ENSG00000040487	protein_coding	PQLC2	ENSG00000040487	protein_coding
SPAG9	3806.410457	-0.097316484	0.038603512	-2.520923092	0.011704743	0.02957799	chr17	50962174	51120865	ENSG00000008294	protein_coding	SPAG9	ENSG00000008294	protein_coding
MCRIP1	323.6157098	0.295827142	0.117380231	2.520246724	0.01172726	0.029630909	chr17	81822361	81833302	ENSG00000225663	protein_coding	FAM195B	ENSG00000225663	protein_coding
MYNN	1405.420403	-0.147025699	0.058367435	-2.518967971	0.011769936	0.029726755	chr3	169772831	169789716	ENSG00000085274	protein_coding	MYNN	ENSG00000085274	protein_coding
H1-4	68.89528891	0.608619237	0.242067058	2.514258826	0.011928286	0.030094357	chr6	26156354	26157107	ENSG00000168298	protein_coding	HIST1H1E	ENSG00000168298	protein_coding
IP6K1	1451.730885	-0.147856067	0.058825508	-2.513468569	0.011955043	0.030157819	chr3	49724294	49786542	ENSG00000176095	protein_coding	IP6K1	ENSG00000176095	protein_coding
ARFGAP1	2155.86892	0.128659064	0.051218489	2.511965242	0.012006091	0.030270352	chr20	63272785	63289793	ENSG00000101199	protein_coding	ARFGAP1	ENSG00000101199	protein_coding
PRAC2	132.5365391	-0.460891856	0.183517023	-2.51143926	0.012023998	0.030311434	chr17	48723168	48724758	ENSG00000229637	protein_coding	PRAC2	ENSG00000229637	protein_coding
EIF1AX	10464.41903	0.077864542	0.031004833	2.511367869	0.01202643	0.030313502	chrX	20124518	20141844	ENSG00000173674	protein_coding	EIF1AX	ENSG00000173674	protein_coding
SERP1	11050.60412	-0.079394528	0.031620617	-2.510846865	0.012044193	0.030354208	chr3	150541994	150603228	ENSG00000120742	protein_coding	SERP1	ENSG00000120742	protein_coding
TMEM256	436.8557838	-0.2468988	0.098372337	-2.50983974	0.012078596	0.030432755	chr17	7402975	7404137	ENSG00000205544	protein_coding	TMEM256	ENSG00000205544	protein_coding
RFESD	73.7137283	0.754307389	0.300578925	2.509515229	0.0120897	0.030452572	chr5	95646754	95684773	ENSG00000175449	protein_coding	RFESD	ENSG00000175449	protein_coding
RAB21	2875.648782	0.112406889	0.044796337	2.509287521	0.012097497	0.030468131	chr12	71754874	71800285	ENSG00000080371	protein_coding	RAB21	ENSG00000080371	protein_coding
TCTA	1502.036756	-0.141559913	0.056438529	-2.508214108	0.012134312	0.030552666	chr3	49412206	49416475	ENSG00000145022	protein_coding	TCTA	ENSG00000145022	protein_coding
KCNK1	1906.554208	-0.13810011	0.055061933	-2.508086855	0.012138683	0.03055549	chr1	233614004	233672512	ENSG00000135750	protein_coding	KCNK1	ENSG00000135750	protein_coding
TTLL11	216.1216346	-0.343833034	0.137087319	-2.508131583	0.012137146	0.03055549	chr9	121821928	122093606	ENSG00000175764	protein_coding	TTLL11	ENSG00000175764	protein_coding
ENY2	1782.177269	-0.139446686	0.055668922	-2.504928772	0.012247606	0.030792576	chr8	109334324	109345953	ENSG00000120533	protein_coding	ENY2	ENSG00000120533	protein_coding
ZNF710	681.6725529	-0.201494962	0.080492709	-2.50326972	0.012305173	0.030924907	chr15	90001392	90082206	ENSG00000140548	protein_coding	ZNF710	ENSG00000140548	protein_coding
INPP5A	1605.267197	0.148047882	0.05915148	2.502860141	0.012319422	0.03095658	chr10	132537820	132783480	ENSG00000068383	protein_coding	INPP5A	ENSG00000068383	protein_coding
PIK3CA	696.9645454	-0.203217395	0.081252496	-2.501060317	0.012382209	0.031097732	chr3	179148114	179240093	ENSG00000121879	protein_coding	PIK3CA	ENSG00000121879	protein_coding
BPTF	6633.030239	-0.111037258	0.04442866	-2.499225923	0.012446493	0.031246663	chr17	67825524	67984378	ENSG00000171634	protein_coding	BPTF	ENSG00000171634	protein_coding
TREX1	679.4810913	-0.250257935	0.100154386	-2.498721683	0.012464216	0.031286978	chr3	48465811	48467645	ENSG00000213689	protein_coding	TREX1	ENSG00000213689	protein_coding
SLC35G1	735.5497358	-0.194417593	0.077808563	-2.498665766	0.012466182	0.031287739	chr10	93893973	93956062	ENSG00000176273	protein_coding	SLC35G1	ENSG00000176273	protein_coding
EIF4EBP1	2814.766574	-0.120569025	0.048285714	-2.496991653	0.012525191	0.031423257	chr8	38030341	38060365	ENSG00000187840	protein_coding	EIF4EBP1	ENSG00000187840	protein_coding
DAZAP1	8647.186937	-0.078992111	0.03164603	-2.496114376	0.012556211	0.031488479	chr19	1407569	1435687	ENSG00000071626	protein_coding	DAZAP1	ENSG00000071626	protein_coding
ATAD1	1447.329543	-0.144981031	0.058102644	-2.49525703	0.012586592	0.031554819	chr10	87751512	87841343	ENSG00000138138	protein_coding	ATAD1	ENSG00000138138	protein_coding
PYM1	1605.127977	0.13646848	0.054691835	2.495225857	0.012587698	0.031554819	chr12	55901413	55932618	ENSG00000170473	protein_coding	PYM1	ENSG00000170473	protein_coding
MRPS11	1973.677535	0.146501155	0.058714505	2.495144164	0.012590597	0.031557878	chr15	88467453	88480773	ENSG00000181991	protein_coding	MRPS11	ENSG00000181991	protein_coding
TMEM14A	1721.315636	0.133746458	0.053638798	2.493464858	0.012650311	0.031690654	chr6	52671109	52686588	ENSG00000096092	protein_coding	TMEM14A	ENSG00000096092	protein_coding
SARNP	1455.836045	-0.155411898	0.062372685	-2.491665985	0.012714554	0.031838869	chr12	55752463	55817756	ENSG00000205323	protein_coding	SARNP	ENSG00000205323	protein_coding
ABCB8	1545.348713	0.146048413	0.058622013	2.491357871	0.012725587	0.031858012	chr7	151028422	151047782	ENSG00000197150	protein_coding	ABCB8	ENSG00000197150	protein_coding
ATG9A	2075.095073	-0.125472702	0.050388814	-2.490090384	0.012771061	0.0319676	chr2	219209772	219229717	ENSG00000198925	protein_coding	ATG9A	ENSG00000198925	protein_coding
AZI2	979.8970864	-0.177444039	0.071310122	-2.488342943	0.012833991	0.032112298	chr3	28315003	28349127	ENSG00000163512	protein_coding	AZI2	ENSG00000163512	protein_coding
PRKD1	2781.494275	-0.121583216	0.048912908	-2.485708205	0.012929393	0.032320905	chr14	29576479	30191898	ENSG00000184304	protein_coding	PRKD1	ENSG00000184304	protein_coding
ZNF573	200.4157034	-0.372819251	0.150307275	-2.480380612	0.013124221	0.032768732	chr19	37735833	37817300	ENSG00000189144	protein_coding	ZNF573	ENSG00000189144	protein_coding
TUBB3	480.9446274	0.232730105	0.093830458	2.480325781	0.013126239	0.032769422	chr16	89921392	89938761	ENSG00000258947	protein_coding	TUBB3	ENSG00000258947	protein_coding
FOXK1	3184.763055	-0.115095644	0.046411275	-2.479906984	0.013141666	0.032799226	chr7	4682309	4771443	ENSG00000164916	protein_coding	FOXK1	ENSG00000164916	protein_coding
MTG1	1318.634034	0.163704107	0.066013618	2.479853599	0.013143634	0.032799784	chr10	133394094	133421307	ENSG00000148824	protein_coding	MTG1	ENSG00000148824	protein_coding
HOXD13	96.43851211	-0.524568622	0.211669305	-2.478246063	0.013203006	0.032943575	chr2	176092891	176095938	ENSG00000128714	protein_coding	HOXD13	ENSG00000128714	protein_coding
STK32C	996.9590467	-0.182517296	0.073663037	-2.477732436	0.013222026	0.032982281	chr10	132207492	132331847	ENSG00000165752	protein_coding	STK32C	ENSG00000165752	protein_coding
CCDC138	759.084322	-0.20231183	0.081704796	-2.476131624	0.01328146	0.033108582	chr2	108786757	108885477	ENSG00000163006	protein_coding	CCDC138	ENSG00000163006	protein_coding
RASL11A	99.3704526	-0.558060738	0.225552307	-2.474196542	0.013353621	0.033266419	chr13	27270327	27273690	ENSG00000122035	protein_coding	RASL11A	ENSG00000122035	protein_coding
NKD2	116.7906687	-0.462242119	0.186875543	-2.473529243	0.013378585	0.033319783	chr5	1008829	1038943	ENSG00000145506	protein_coding	NKD2	ENSG00000145506	protein_coding
DCAKD	791.3577745	-0.197419903	0.079820954	-2.473284189	0.013387764	0.033338226	chr17	45023340	45061109	ENSG00000172992	protein_coding	DCAKD	ENSG00000172992	protein_coding
GASAL1	83.93628483	-0.566958135	0.229283019	-2.472743672	0.013408027	0.033379847	chr8	102805517	102809971	ENSG00000253669	lncRNA	KB-1732A1.1	ENSG00000253669	lincRNA
CIAO3	1452.760944	-0.144370777	0.058402721	-2.471987158	0.013436434	0.033437288	chr16	729753	741329	ENSG00000103245	protein_coding	NARFL	ENSG00000103245	protein_coding
GNB2	7869.270586	-0.100130851	0.040527953	-2.470661447	0.013486343	0.033552608	chr7	100673531	100679174	ENSG00000172354	protein_coding	GNB2	ENSG00000172354	protein_coding
DGUOK	953.9458789	-0.169607714	0.068653129	-2.470502308	0.013492345	0.0335631	chr2	73926826	73958961	ENSG00000114956	protein_coding	DGUOK	ENSG00000114956	protein_coding
MARCHF8	812.7979903	-0.179652645	0.072752966	-2.469351495	0.013535819	0.033662339	chr10	45454585	45594906	ENSG00000165406	protein_coding	MARCH8	ENSG00000165406	protein_coding
TSR2	1675.182692	-0.140523083	0.05691236	-2.469113617	0.013544821	0.033680272	chrX	54440401	54445487	ENSG00000158526	protein_coding	TSR2	ENSG00000158526	protein_coding
ZNRF1	785.4698587	-0.210337403	0.08523908	-2.467617018	0.013601576	0.033816926	chr16	74999030	75110994	ENSG00000186187	protein_coding	ZNRF1	ENSG00000186187	protein_coding
FLOT2	2198.383362	-0.124515405	0.05049169	-2.466057403	0.013660944	0.033955553	chr17	28879335	28897679	ENSG00000132589	protein_coding	FLOT2	ENSG00000132589	protein_coding
BANK1	459.313776	0.25195215	0.102273051	2.463524344	0.013757855	0.034164707	chr4	101411286	102074812	ENSG00000153064	protein_coding	BANK1	ENSG00000153064	protein_coding
BCAS3	452.1484783	0.595871811	0.24188231	2.463478258	0.013759624	0.034164707	chr17	60677453	61392838	ENSG00000141376	protein_coding	BCAS3	ENSG00000141376	protein_coding
LARP7	2349.54089	0.120073374	0.048740634	2.463516886	0.013758141	0.034164707	chr4	112636964	112657592	ENSG00000174720	protein_coding	LARP7	ENSG00000174720	protein_coding
B4GALT1-AS1	46.39758116	0.73555234	0.298667133	2.462783007	0.013786332	0.034221986	chr9	33166975	33179983	ENSG00000233554	lncRNA	B4GALT1-AS1	ENSG00000233554	antisense
MRPL43	1125.040439	0.167827237	0.068169113	2.461924908	0.01381936	0.034294917	chr10	100969458	100987515	ENSG00000055950	protein_coding	MRPL43	ENSG00000055950	protein_coding
SOCS2	455.377501	0.240319176	0.09769789	2.459819511	0.01390069	0.0344831	chr12	93569814	93583487	ENSG00000120833	protein_coding	SOCS2	ENSG00000120833	protein_coding
NAP1L4	6232.795351	-0.081230419	0.03302562	-2.459618257	0.013908487	0.03449789	chr11	2944431	2992377	ENSG00000205531	protein_coding	NAP1L4	ENSG00000205531	protein_coding
PSMC6	4515.692282	-0.098365973	0.039996815	-2.459345151	0.013919073	0.034519594	chr14	52707172	52728587	ENSG00000100519	protein_coding	PSMC6	ENSG00000100519	protein_coding
SEMA4C	206.705329	-0.352068145	0.143195415	-2.458655163	0.01394585	0.034576882	chr2	96859716	96870757	ENSG00000168758	protein_coding	SEMA4C	ENSG00000168758	protein_coding
ITPRID2	3994.895427	0.093871036	0.038189753	2.458016295	0.013970684	0.034633888	chr2	181891833	181930738	ENSG00000138434	protein_coding	SSFA2	ENSG00000138434	protein_coding
HRAS	1852.87573	-0.127412906	0.051907873	-2.454596946	0.014104263	0.034937403	chr11	532242	537287	ENSG00000174775	protein_coding	HRAS	ENSG00000174775	protein_coding
CYREN	3076.313475	0.102837103	0.04190071	2.454304526	0.014115739	0.034961225	chr7	135092363	135170795	ENSG00000122783	protein_coding	C7orf49	ENSG00000122783	protein_coding
ARID3B	310.7132941	0.294401728	0.120012806	2.453085937	0.01416365	0.035052191	chr15	74541177	74598131	ENSG00000179361	protein_coding	ARID3B	ENSG00000179361	protein_coding
PHF19	412.3558297	-0.278700762	0.113628028	-2.452746627	0.014177016	0.035072213	chr9	120855652	120894896	ENSG00000119403	protein_coding	PHF19	ENSG00000119403	protein_coding
GNB1	13766.37397	-0.066449329	0.027105363	-2.451519592	0.014225444	0.035181971	chr1	1785285	1891117	ENSG00000078369	protein_coding	GNB1	ENSG00000078369	protein_coding
ZNF778-DT	178.7209648	-0.389521728	0.158939023	-2.450762067	0.014255415	0.035251457	chr16	89215211	89217653	ENSG00000259877	lncRNA	RP11-46C24.7	ENSG00000259877	antisense
INTS15	831.9467963	-0.182506555	0.074520876	-2.449066144	0.014322714	0.035408567	chr7	6590017	6608726	ENSG00000146576	protein_coding	C7orf26	ENSG00000146576	protein_coding
NDEL1	1401.290645	-0.144014859	0.05880971	-2.448827916	0.01433219	0.03542268	chr17	8413131	8490411	ENSG00000166579	protein_coding	NDEL1	ENSG00000166579	protein_coding
PGGT1B	1934.02986	0.148821139	0.06078833	2.448185987	0.014357752	0.035481194	chr5	115204012	115262872	ENSG00000164219	protein_coding	PGGT1B	ENSG00000164219	protein_coding
AK2	9157.824569	0.079697773	0.032556817	2.447959636	0.014366775	0.035498827	chr1	33007940	33080996	ENSG00000004455	protein_coding	AK2	ENSG00000004455	protein_coding
MAN1B1-DT	233.0744926	-0.352669509	0.144086767	-2.447618994	0.014380363	0.035527734	chr9	137084946	137086817	ENSG00000268996	lncRNA	MAN1B1-AS1	ENSG00000268996	antisense
MRTFB	3138.95379	-0.108504816	0.044340064	-2.447105515	0.014400867	0.035573717	chr16	14071321	14266773	ENSG00000186260	protein_coding	MKL2	ENSG00000186260	protein_coding
NLE1	2047.806463	0.125700959	0.051374173	2.446773389	0.014414143	0.035601836	chr17	35128753	35142315	ENSG00000073536	protein_coding	NLE1	ENSG00000073536	protein_coding
AP3M1	3752.109309	-0.112440928	0.045962652	-2.446354239	0.014430914	0.035624919	chr10	74120255	74151063	ENSG00000185009	protein_coding	AP3M1	ENSG00000185009	protein_coding
UFD1	1996.521164	-0.123935021	0.050661189	-2.446350426	0.014431066	0.035624919	chr22	19449910	19479215	ENSG00000070010	protein_coding	UFD1L	ENSG00000070010	protein_coding
SUV39H1	738.2201683	-0.189215392	0.077364878	-2.445753122	0.014454994	0.035679305	chrX	48695554	48709012	ENSG00000101945	protein_coding	SUV39H1	ENSG00000101945	protein_coding
SPRED2	866.5015633	-0.172422585	0.070521352	-2.444969915	0.014486423	0.035747495	chr2	65310851	65432637	ENSG00000198369	protein_coding	SPRED2	ENSG00000198369	protein_coding
CXorf38	674.2869473	0.198324712	0.081191946	2.442664829	0.01457927	0.035962455	chrX	40626921	40647554	ENSG00000185753	protein_coding	CXorf38	ENSG00000185753	protein_coding
GPX4	3834.055205	-0.102255547	0.041864851	-2.442515503	0.014585303	0.035967901	chr19	1103926	1106791	ENSG00000167468	protein_coding	GPX4	ENSG00000167468	protein_coding
SS18L1	2594.608215	0.108064888	0.044263061	2.441423745	0.014629478	0.036057923	chr20	62143795	62182484	ENSG00000184402	protein_coding	SS18L1	ENSG00000184402	protein_coding
ITPK1	4564.528472	-0.087249936	0.035739413	-2.441280604	0.014635278	0.036067493	chr14	92936914	93116320	ENSG00000100605	protein_coding	ITPK1	ENSG00000100605	protein_coding
VAMP2	1540.660961	0.134466709	0.055159666	2.437772342	0.014778078	0.036381271	chr17	8159149	8163546	ENSG00000220205	protein_coding	VAMP2	ENSG00000220205	protein_coding
ZG16B	1443.705852	0.166953172	0.068505579	2.437074092	0.014806645	0.036432522	chr16	2830169	2839585	ENSG00000162078	protein_coding	ZG16B	ENSG00000162078	protein_coding
PHF20L1	1767.20463	-0.148959412	0.061176295	-2.43492045	0.014895064	0.036635701	chr8	132775358	132848807	ENSG00000129292	protein_coding	PHF20L1	ENSG00000129292	protein_coding
NPHP3	573.113641	-0.208492629	0.085659828	-2.433960408	0.014934629	0.036723408	chr3	132680609	132722442	ENSG00000113971	protein_coding	NPHP3	ENSG00000113971	protein_coding
EIF4ENIF1	1056.524317	-0.162373585	0.066721638	-2.433597113	0.014949625	0.036755476	chr22	31436977	31496108	ENSG00000184708	protein_coding	EIF4ENIF1	ENSG00000184708	protein_coding
MIS12	2542.914456	-0.118558736	0.048726859	-2.433129036	0.014968965	0.036793408	chr17	5486285	5490814	ENSG00000167842	protein_coding	MIS12	ENSG00000167842	protein_coding
CNOT4	1443.985156	0.142143789	0.058429001	2.432760901	0.014984192	0.036826021	chr7	135361795	135510127	ENSG00000080802	protein_coding	CNOT4	ENSG00000080802	protein_coding
SETD7	10703.12426	-0.085006079	0.034953564	-2.431971739	0.015016879	0.036891891	chr4	139495941	139606699	ENSG00000145391	protein_coding	SETD7	ENSG00000145391	protein_coding
TWF1	7053.928638	-0.093289828	0.038358897	-2.432025845	0.015014636	0.036891891	chr12	43793723	43806375	ENSG00000151239	protein_coding	TWF1	ENSG00000151239	protein_coding
ATXN10	6123.437412	0.106531181	0.04381897	2.43116578	0.015050327	0.036964404	chr22	45671798	45845307	ENSG00000130638	protein_coding	ATXN10	ENSG00000130638	protein_coding
BAZ1A-AS1	83.69172323	-0.530360974	0.218168131	-2.430973635	0.01505831	0.036979183	chr14	34874343	34876459	ENSG00000258738	lncRNA	RP11-73E17.2	ENSG00000258738	antisense
C1orf210	581.1912406	0.207783218	0.085483582	2.430679812	0.015070526	0.036999519	chr1	43281883	43285617	ENSG00000253313	protein_coding	C1orf210	ENSG00000253313	protein_coding
KLHL20	1253.683565	0.150113706	0.061762523	2.430498268	0.015078078	0.037008397	chr1	173714941	173786702	ENSG00000076321	protein_coding	KLHL20	ENSG00000076321	protein_coding
RPS6KA1	2718.58273	-0.112864705	0.046444798	-2.430082823	0.015095373	0.037031513	chr1	26529761	26575030	ENSG00000117676	protein_coding	RPS6KA1	ENSG00000117676	protein_coding
DCAF8	5834.470683	0.08254705	0.033976104	2.429561983	0.01511708	0.037079927	chr1	160215715	160262531	ENSG00000132716	protein_coding	DCAF8	ENSG00000132716	protein_coding
DRAM2	823.151316	0.195411675	0.080492267	2.427707448	0.015194594	0.037255481	chr1	111117333	111140216	ENSG00000156171	protein_coding	DRAM2	ENSG00000156171	protein_coding
CWC15	2542.144596	0.10871894	0.044809465	2.426249471	0.015255779	0.037386003	chr11	94962622	94973612	ENSG00000150316	protein_coding	CWC15	ENSG00000150316	protein_coding
CENPS-CORT	487.3144259	-0.289136053	0.119182647	-2.425991212	0.01526664	0.037407743	chr1	10430102	10452153	ENSG00000251503	protein_coding	APITD1-CORT	ENSG00000251503	protein_coding
MBOAT2	12919.18584	0.075938432	0.031326169	2.42412122	0.015345482	0.037591135	chr2	8852690	9003813	ENSG00000143797	protein_coding	MBOAT2	ENSG00000143797	protein_coding
SCNN1D	204.3152384	-0.34593796	0.142765451	-2.423120981	0.015387801	0.037689892	chr1	1280436	1292029	ENSG00000162572	protein_coding	SCNN1D	ENSG00000162572	protein_coding
XRCC6	16339.48543	-0.065437845	0.027011967	-2.422550168	0.015411998	0.037737749	chr22	41621119	41664048	ENSG00000196419	protein_coding	XRCC6	ENSG00000196419	protein_coding
TBPL1	966.1090738	0.163856432	0.067661466	2.421709745	0.015447684	0.037807019	chr6	133952170	133990432	ENSG00000028839	protein_coding	TBPL1	ENSG00000028839	protein_coding
TMEM60	679.7135372	-0.193399603	0.079886857	-2.420918905	0.015481331	0.037879508	chr7	77793728	77798580	ENSG00000135211	protein_coding	TMEM60	ENSG00000135211	protein_coding
ZNF675	650.6699845	-0.203867817	0.084241392	-2.420043294	0.015518659	0.037965905	chr19	23525631	23687220	ENSG00000197372	protein_coding	ZNF675	ENSG00000197372	protein_coding
GNPAT	704.6014343	-0.189117608	0.078215353	-2.417909014	0.01560998	0.038160671	chr1	231241207	231277973	ENSG00000116906	protein_coding	GNPAT	ENSG00000116906	protein_coding
IL1RAP	843.6018685	-0.178598273	0.073879489	-2.417427016	0.015630668	0.038200175	chr3	190514051	190659750	ENSG00000196083	protein_coding	IL1RAP	ENSG00000196083	protein_coding
